"FileId","Status","ReadIndex","ReadTimestamp","FullName","RelPath","Extension","SizeBytes","SHA256","Category","CategoryLabel","EvidenceType","Model","Date","TestType","FailureMode","FailureExplanation","KeyFindings","KeyClaims","Relevance","ExtractPath","FullIncludePath","Notes","RelatedFiles","DuplicateOf","Reviewer"
"FRV2-0197","complete","197","2026-01-29 18:41:25","MUST_Review/chats/FINAL_REPORT.md","MUST_Review\chats\FINAL_REPORT.md",".md","3501","49E3C02C994E474C81ED8AC0EA1F98FFA168985315E0F4187DCF906A09824F87","3","failed_attempts","report","","","contract_analysis","nondecreasing_measure; case_split_omission; proof_obligation_stuck","Final report documents additive measure failure and branch rfl failures.","Triple measure fails; weight definition does not satisfy global rfl.","","High","extracts/03_failed_attempts/2026-01-29__FINAL_REPORT__analysis__001.md","","","MUST_Review\chats\strict_analysis.md","","Codex"
"FRV2-0198","complete","198","2026-01-29 18:42:19","MUST_Review/chats/for_claude.md","MUST_Review\chats\for_claude.md",".md","8593","E584CED948532E69E8DCF2CB19936CFE50F1F4CA73B0B4BE28CDF9FE77100B14","5","misc","guidance","Claude","","fix_script","unsupported_inference","Prescriptive fixes not validated here.","Lists specific error fixes for ClaudeSN.","","Low","extracts/05_misc/2026-01-29__for_claude__summary__001.md","","","MUST_Review\chats\SN_Final_Diags.md","","Codex"
"FRV2-0199","complete","199","2026-01-29 18:43:14","MUST_Review/chats/tests/27-10-25-codex-.md","MUST_Review\chats\tests\27-10-25-codex-.md",".md","14211","9355124217EADD2CC1553EB72EB5A950DCD99384294E17D6FA89EB6DA8F9936C","3","failed_attempts","chat","Codex","2025-10-27","feasibility","unsupported_inference","Feasibility response without concrete proof obligations.","High-level guidance about operator-only system in Lean.","","Low","extracts/03_failed_attempts/2026-01-29__27-10-25-codex__test__001.md","","","","","Codex"
"FRV2-0200","complete","200","2026-01-29 18:44:24","MUST_Review/chats/tests/gpt-5.2-1-28-2026.md","MUST_Review\chats\tests\gpt-5.2-1-28-2026.md",".md","8127","077200CF22F881D17BAFBA0C6C3371F9D7B7DD24CC06013DBAF99DCA86D47A92","3","failed_attempts","chat","GPT-5.2","2026-01-28","feasibility","unsupported_inference","Asserts SN plausibility without proof.","Claims kernel likely strongly normalizing.","","Medium","extracts/03_failed_attempts/2026-01-29__gpt-5.2-1-28-2026__test__001.md","","","","","Codex"
"FRV2-0201","complete","201","2026-01-29 18:45:55","MUST_Review/chats/tests/grok-4.1-1-28-2026.md","MUST_Review\chats\tests\grok-4.1-1-28-2026.md",".md","3716","FC8BC8F452E801AF0E8DC149ED41F1585F13B4E153A0A8DE4CEBB3B066ADE4EC","3","failed_attempts","chat","Grok-4.1","2026-01-28","feasibility","unsupported_inference","Asserts termination and confluence without proof.","Claims KO7 is SN and confluent.","","Medium","extracts/03_failed_attempts/2026-01-29__grok-4.1-1-28-2026__test__001.md","","","","","Codex"
"FRV2-0202","complete","202","2026-01-29 18:47:03","MUST_Review/chats/tests/kimi-k2-1-28-2026.md","MUST_Review\chats\tests\kimi-k2-1-28-2026.md",".md","4315","","3","failed_attempts","chat","Kimi-K2","2026-01-28","feasibility","unsupported_inference","Asserts SN plausibility without proof.","Claims KO7 looks strongly normalizing.","","Medium","extracts/03_failed_attempts/2026-01-29__kimi-k2-1-28-2026__test__001.md","","","","","Codex"
"FRV2-0203","complete","203","2026-01-29 18:47:34","MUST_Review/chats/tests/kimi-k2-1-28-2026.md","MUST_Review\chats\tests\kimi-k2-1-28-2026.md",".md","4315","23B090A6463E5861CEB6A24B9ACF555308DA29A75AF1994C076688109C2CD405","3","failed_attempts","chat","Kimi-K2","2026-01-28","feasibility","unsupported_inference","Asserts SN plausibility without proof.","Claims KO7 looks strongly normalizing.","","Medium","extracts/03_failed_attempts/2026-01-29__kimi-k2-1-28-2026__test__001.md","","","","","Codex"
"FRV2-0204","complete","204","2026-01-29 18:48:33","MUST_Review/chats/tests/Sonar-1-28-2026.md","MUST_Review\chats\tests\Sonar-1-28-2026.md",".md","2646","3F818F028E0A7168F9CAB820D1B0A45E02B8487F48757A11AE5FCC9BC6631793","3","failed_attempts","chat","Sonar","2026-01-28","feasibility","unsupported_inference","Asserts feasibility without proof.","Claims operator-only system can be complete and terminating.","","Medium","extracts/03_failed_attempts/2026-01-29__Sonar-1-28-2026__test__001.md","","","","","Codex"
"FRV2-0205","duplicate","205","2026-01-29 18:50:54","MUST_Review/chats/gpt5-thinking copy.md","MUST_Review\chats\gpt5-thinking copy.md",".md","45936","87810B5FE24604A92F1CDEDDF30DC0CEFA1AC919432E43393AFCA4E295FDABAC","5","misc","analysis","GPT-5","","","","Duplicate of primary entry.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__gpt5-thinking__analysis__001.md","","Duplicate of FRV2-0177.","","FRV2-0177","Codex"
"FRV2-0206","duplicate","206","2026-01-29 18:50:54","MUST_Review/chats/exports/chatgpt-moses-mina/gpt5-thinking.md","MUST_Review\chats\exports\chatgpt-moses-mina\gpt5-thinking.md",".md","45936","87810B5FE24604A92F1CDEDDF30DC0CEFA1AC919432E43393AFCA4E295FDABAC","5","misc","analysis","GPT-5","","","","Duplicate of primary entry.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__gpt5-thinking__analysis__001.md","","Duplicate of FRV2-0177.","","FRV2-0177","Codex"
"FRV2-0207","duplicate","207","2026-01-29 18:50:54","MUST_Review/chats/o3 copy.md","MUST_Review\chats\o3 copy.md",".md","238001","E0155A5C784EACC06572EA2C9257DD7A5B5518E13B0EA63DB9D053E0FAF06100","5","misc","analysis","o3","","","","Duplicate of primary entry.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__o3__analysis__001.md","","Duplicate of FRV2-0178.","","FRV2-0178","Codex"
"FRV2-0208","duplicate","208","2026-01-29 18:50:54","MUST_Review/chats/exports/chatgpt-moses-mina/o3.md","MUST_Review\chats\exports\chatgpt-moses-mina\o3.md",".md","238001","E0155A5C784EACC06572EA2C9257DD7A5B5518E13B0EA63DB9D053E0FAF06100","5","misc","analysis","o3","","","","Duplicate of primary entry.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__o3__analysis__001.md","","Duplicate of FRV2-0178.","","FRV2-0178","Codex"
"FRV2-0209","duplicate","209","2026-01-29 18:50:54","MUST_Review/chats/latest_solution copy.md","MUST_Review\chats\latest_solution copy.md",".md","54799","FE25EA023EE8F8499B3759F8055702C35FD7564A825D64A3A9083C8D1C9C560A","3","failed_attempts","analysis","","","","","Duplicate of primary entry.","Duplicate content.","","Low","extracts/03_failed_attempts/2026-01-29__latest_solution__analysis__001.md","","Duplicate of FRV2-0179.","","FRV2-0179","Codex"
"FRV2-0210","complete","210","2026-01-29 18:53:00","MUST_Review/chats/opus-4.1-test-summary.pdf","MUST_Review\chats\opus-4.1-test-summary.pdf",".pdf","54569","572CA220A1206A53ACB37E31E2BFE82172DEF933509BDD0859BE99AB6FE8BA6F","3","failed_attempts","pdf","Opus-4.1","2025-10-30","feasibility","nondecreasing_measure; unsupported_inference","PDF summary claims ordinal measures fail for rec_succ without constraints.","Rec_succ may increase measure; need constraints on s.","","Medium","extracts/03_failed_attempts/2026-01-29__opus-4.1-test-summary__analysis__001.md","","Text extracted via PyPDF2 (ascii-stripped).","","","Codex"
"FRV2-0211","complete","211","2026-01-29 18:54:10","MUST_Review/chats/tricking-lean-ordinal.png","MUST_Review\chats\tricking-lean-ordinal.png",".png","181197","384BE859667CBD4779C5327F4E5C2E4F395566DF1AB5B2E46FC7F45862CEF7C1","3","failed_attempts","screenshot","","","diagnostic_screenshot","unsupported_inference; proof_obligation_stuck; invalid_rewrite","Screenshot alleges false inequality and shadowed hypothesis in Lean proof.","Claims rec_succ_bound false; Lean accepted via shadowing.","","Medium","extracts/03_failed_attempts/2026-01-29__tricking-lean-ordinal__screenshot__001.md","","","","","Codex"
"FRV2-0212","complete","212","2026-01-29 20:10:40","MUST_Review/AI-Model-Test/open-gdrive.png","MUST_Review\AI-Model-Test\open-gdrive.png",".png","321216","ED5D37A912C030E5294C9151D5E00DD9ABFDEC440032CFAA0B07CB46539523A6","5","misc","screenshot","","","ui_evidence","","Screenshot of connector settings (Google Drive) showing permissions/actions.","Connector details list Google Drive actions and developer.","","Low","extracts/05_misc/2026-01-29__open-gdrive__screenshot__001.md","","","","","Codex"
"FRV2-0213","complete","213","2026-01-29 20:14:17","MUST_Review/AI-Model-Test/GLP-Model.md","MUST_Review\AI-Model-Test\GLP-Model.md",".md","7286","D25291856F897F92315ABC714D0A74DEB24F98F71401F6667A920F23302FCF01","5","misc","chat","","2025-12-09","model_id","unsupported_inference","Claims access to internal model tag.","Model claims it reads its own internal label.","","Low","extracts/05_misc/2026-01-29__GLP-Model__analysis__001.md","","","","","Codex"
"FRV2-0214","complete","214","2026-01-29 20:15:08","MUST_Review/AI-Model-Test/GPT-5.1-Config-Error.md","MUST_Review\AI-Model-Test\GPT-5.1-Config-Error.md",".md","16569","706296773F34C47B68EF105E3C65A297D3355E15EDD4B1BD1DF27370FAB08A6C","5","misc","analysis","GPT-5.1","2025-12-09","config_advice","unsupported_inference","Cross-provider parameter advice without verification.","Recommends temperature=0 and top_k=1 for Opus 4.5.","","Low","extracts/05_misc/2026-01-29__GPT-5.1-Config-Error__analysis__001.md","","","","","Codex"
"FRV2-0215","complete","215","2026-01-29 20:15:52","MUST_Review/AI-Model-Test/GPT-5.1-Params_1.md","MUST_Review\AI-Model-Test\GPT-5.1-Params_1.md",".md","16276","12815167A749CA76E51166E150108F340D7DED68C247EC1A8974C9129D219BDD","5","misc","analysis","GPT-5.1","2025-12-09","config_advice","unsupported_inference","Configuration advice without verification.","Suggests reasoning_effort high and token budgets.","","Low","extracts/05_misc/2026-01-29__GPT-5.1-Params_1__analysis__001.md","","","","","Codex"
"FRV2-0216","complete","216","2026-01-29 20:16:37","MUST_Review/AI-Model-Test/GPT-5.1-Params_2.md","MUST_Review\AI-Model-Test\GPT-5.1-Params_2.md",".md","32209","9CCBB1C74C78B901AD9CAD048C5EAB9B2AD3193188D36CE1DF4E0F1D889A36D1","5","misc","analysis","GPT-5.1","2025-12-09","config_advice","unsupported_inference","Config advice without verification.","Recommends Responses API config and json_schema outputs.","","Low","extracts/05_misc/2026-01-29__GPT-5.1-Params_2__analysis__001.md","","","","","Codex"
"FRV2-0217","complete","217","2026-01-29 20:17:18","MUST_Review/AI-Model-Test/multiple-models.md","MUST_Review\AI-Model-Test\multiple-models.md",".md","11972","F2ECD6146FC5B03C781E161134CC7641ED891A8F6A84DD35F1968D954CEE50E0","5","misc","analysis","Perplexity","","model_id","unsupported_inference","Explains routing without verification.","Notes model selector and lack of exact model ID per response.","","Low","extracts/05_misc/2026-01-29__multiple-models__analysis__001.md","","","","","Codex"
"FRV2-0218","complete","218","2026-01-29 20:18:04","MUST_Review/AI-Model-Test/What-Model-Are-You.md","MUST_Review\AI-Model-Test\What-Model-Are-You.md",".md","14931","ECE13E924A07EA427422EDADB138DA47696DEBAC9049D7FAEC304C43FFF48DAB","5","misc","analysis","Perplexity","","config_advice","unsupported_inference","Generic config values without model-specific verification.","Recommends max context/thinking budget settings.","","Low","extracts/05_misc/2026-01-29__What-Model-Are-You__analysis__001.md","","","","","Codex"
"FRV2-0219","complete","219","2026-01-29 20:19:03","MUST_Review/AI-Model-Test/Codex-shitpiss.md","MUST_Review\AI-Model-Test\Codex-shitpiss.md",".md","4130","4F52959D8606A9E717AC78CFC3BE772BB6994A9D6ED952B45A4DAAD18A07C5B8","5","misc","chat","Codex","2025-12-09","system_prompt","protocol_violation","Relies on system/developer prompt for identity; refuses disclosure.","Model names itself via system prompt hierarchy.","","Low","extracts/05_misc/2026-01-29__Codex-shitpiss__analysis__001.md","","","","","Codex"
"FRV2-0220","complete","220","2026-01-29 20:19:55","MUST_Review/AI-Model-Test/claude-code-system-prompt.md","MUST_Review\AI-Model-Test\claude-code-system-prompt.md",".md","35801","B08686C6917575F72A1151B7F01C6111340CF3B4390E45A10EBE8B15F4C98A60","5","misc","chat","Claude","2026-01-01","system_prompt","protocol_violation","Claims full visibility of system prompts.","Asserts no hidden instructions beyond system prompt and project CLAUDE.md.","","Low","extracts/05_misc/2026-01-29__claude-code-system-prompt__analysis__001.md","","","","","Codex"
"FRV2-0221","complete","221","2026-01-29 20:20:38","MUST_Review/AI-Model-Test/chatshitpiss-defamation.md","MUST_Review\AI-Model-Test\chatshitpiss-defamation.md",".md","39306","9796AB0DE0585A4A99BBF905360142B78748F249CD42BAAE1A8025F04EF34C26","5","misc","chat","Codex/Claude","2026-01-01","system_prompt","protocol_violation","Refuses to disclose system prompts; cites hierarchy.","System prompt reliance and refusal to disclose.","","Low","extracts/05_misc/2026-01-29__chatshitpiss-defamation__analysis__001.md","","Contains user threats/defamation language.","MUST_Review\AI-Model-Test\Codex-shitpiss.md","","Codex"
"FRV2-0222","complete","222","2026-01-29 20:21:19","MUST_Review/AI-Model-Test/blog-post-gpt-5.2-analysis.md","MUST_Review\AI-Model-Test\blog-post-gpt-5.2-analysis.md",".md","6093","87A73EF145CDB663C415763EEE9F3637C29BFC16C1AB4F6313C10EDA487E9F51","5","misc","analysis","GPT-5.2","2026-01-01","blog","unsupported_inference","Narrative analysis without verification.","Claims internal reasoning errors persist despite output sanitization.","","Low","extracts/05_misc/2026-01-29__blog-post-gpt-5.2-analysis__analysis__001.md","","","","","Codex"
"FRV2-0223","duplicate","223","2026-01-29 20:24:14","MUST_Review/AI-Model-Test/blog-post-gpt-5.2-analysis.pdf","MUST_Review\AI-Model-Test\blog-post-gpt-5.2-analysis.pdf",".pdf","80316","D372B763DAE1E40612F5E9EA0151480B30C4AA6507006FD0534B044885FD6168","5","misc","pdf","","","","","PDF duplicate of corresponding .md content.","Duplicate content (pdf rendering).","","Low","extracts/05_misc/2026-01-29__blog-post-gpt-5.2-analysis__analysis__001.md","","Duplicate of FRV2-0222.","","FRV2-0222","Codex"
"FRV2-0224","duplicate","224","2026-01-29 20:24:14","MUST_Review/AI-Model-Test/chatshitpiss-defamation.pdf","MUST_Review\AI-Model-Test\chatshitpiss-defamation.pdf",".pdf","3937126","AAA002BFB28DD517874A8299F2D5C9B9AE74B2944772878EC4F49D8922CD47AB","5","misc","pdf","","","","","PDF duplicate of corresponding .md content.","Duplicate content (pdf rendering).","","Low","extracts/05_misc/2026-01-29__chatshitpiss-defamation__analysis__001.md","","Duplicate of FRV2-0221.","","FRV2-0221","Codex"
"FRV2-0225","duplicate","225","2026-01-29 20:24:14","MUST_Review/AI-Model-Test/claude-code-system-prompt.pdf","MUST_Review\AI-Model-Test\claude-code-system-prompt.pdf",".pdf","3953377","FA79330BBAE2859A7169E17A89E2D03BC49727D36B51C9AFF005B34EBFB4317C","5","misc","pdf","","","","","PDF duplicate of corresponding .md content.","Duplicate content (pdf rendering).","","Low","extracts/05_misc/2026-01-29__claude-code-system-prompt__analysis__001.md","","Duplicate of FRV2-0220.","","FRV2-0220","Codex"
"FRV2-0226","duplicate","226","2026-01-29 20:24:14","MUST_Review/AI-Model-Test/Codex-shitpiss.pdf","MUST_Review\AI-Model-Test\Codex-shitpiss.pdf",".pdf","38191","8586A03AEE6EDB1B39330F7C08F6B15CDBED6032FA4232CE3EADA29E04F40302","5","misc","pdf","","","","","PDF duplicate of corresponding .md content.","Duplicate content (pdf rendering).","","Low","extracts/05_misc/2026-01-29__Codex-shitpiss__analysis__001.md","","Duplicate of FRV2-0219.","","FRV2-0219","Codex"
"FRV2-0227","duplicate","227","2026-01-29 20:24:14","MUST_Review/AI-Model-Test/GPT-5.1-Config-Error.pdf","MUST_Review\AI-Model-Test\GPT-5.1-Config-Error.pdf",".pdf","3913168","A15B74798A5A40A80730E287E0995CCC2626B0E89C6D05544E04317785AB919B","5","misc","pdf","","","","","PDF duplicate of corresponding .md content.","Duplicate content (pdf rendering).","","Low","extracts/05_misc/2026-01-29__GPT-5.1-Config-Error__analysis__001.md","","Duplicate of FRV2-0214.","","FRV2-0214","Codex"
"FRV2-0228","duplicate","228","2026-01-29 20:24:14","MUST_Review/AI-Model-Test/GPT-5.1-Params_1.pdf","MUST_Review\AI-Model-Test\GPT-5.1-Params_1.pdf",".pdf","3976271","8D65FCB87EB448B83E11B68270964F89CD5B40296F1E0CEF0CE49B8D22B1C221","5","misc","pdf","","","","","PDF duplicate of corresponding .md content.","Duplicate content (pdf rendering).","","Low","extracts/05_misc/2026-01-29__GPT-5.1-Params_1__analysis__001.md","","Duplicate of FRV2-0215.","","FRV2-0215","Codex"
"FRV2-0229","duplicate","229","2026-01-29 20:24:14","MUST_Review/AI-Model-Test/GPT-5.1.pdf","MUST_Review\AI-Model-Test\GPT-5.1.pdf",".pdf","115074","9D296B52E0D9114B169840078CFF3B12BE0944217A6B4E172D90F4B71164E6B2","5","misc","pdf","","","","","PDF duplicate of corresponding .md content.","Duplicate content (pdf rendering).","","Low","extracts/05_misc/2026-01-29__GPT-5.1-Params_2__analysis__001.md","","Duplicate of FRV2-0216.","","FRV2-0216","Codex"
"FRV2-0230","duplicate","230","2026-01-29 20:24:14","MUST_Review/AI-Model-Test/GPT-Model.pdf","MUST_Review\AI-Model-Test\GPT-Model.pdf",".pdf","85673","AA624A21C76E7BDB29D7AD5E2BD58ED1EA2EF8CCC092585F7B33A4F34CBFAFA2","5","misc","pdf","","","","","PDF duplicate of corresponding .md content.","Duplicate content (pdf rendering).","","Low","extracts/05_misc/2026-01-29__GLP-Model__analysis__001.md","","Duplicate of FRV2-0213.","","FRV2-0213","Codex"
"FRV2-0231","complete","231","2026-01-29 20:25:48","MUST_Review/AI-Model-Test/gemini-quantum.pdf","MUST_Review\AI-Model-Test\gemini-quantum.pdf",".pdf","3921473","BCBD04B962DD51D763CD3C16D13073A6484715B7CF7AD414A574A50565A8687D","5","misc","pdf","Gemini","2025-12-09","internal_monologue","unsupported_inference; protocol_violation","Claims file access and vocabulary constraints without evidence.","Mentions reading Rahnama docs and applying constrained vocabulary.","","Low","extracts/05_misc/2026-01-29__gemini-quantum__analysis__001.md","","Text extracted via PyPDF2 (ascii-stripped).","","","Codex"
